,Teks,label,Data_Bersih,Pesan_Kecil,Hilang_angka,Hlang_whitespace,Hilang_huruf,Data_token,kata_sering,stopword,Data_Stemmer
356,"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",2,Maaf hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT sd 200JT dg KTP d KARTU KREDIT Bunga Flat simpan sms ni ahub 085717559229  02199001886,maaf hanya iklan penawaran pinjaman uang tunai tanpa jaminan kta 5jt sd 200jt dg ktp d kartu kredit bunga flat simpan sms ni ahub 085717559229  02199001886,maaf hanya iklan penawaran pinjaman uang tunai tanpa jaminan kta jt sd jt dg ktp d kartu kredit bunga flat simpan sms ni ahub   ,maaf hanya iklan penawaran pinjaman uang tunai tanpa jaminan kta jt sd jt dg ktp d kartu kredit bunga flat simpan sms ni ahub,maaf hanya iklan penawaran pinjaman uang tunai tanpa jaminan kta jt sd jt dg ktp  kartu kredit bunga flat simpan sms ni ahub,"['maaf', 'hanya', 'iklan', 'penawaran', 'pinjaman', 'uang', 'tunai', 'tanpa', 'jaminan', 'kta', 'jt', 'sd', 'jt', 'dg', 'ktp', 'kartu', 'kredit', 'bunga', 'flat', 'simpan', 'sms', 'ni', 'ahub']",<FreqDist with 22 samples and 23 outcomes>,"['maaf', 'iklan', 'penawaran', 'pinjaman', 'uang', 'tunai', 'jaminan', 'kta', 'jt', 'jt', 'ktp', 'kartu', 'kredit', 'bunga', 'flat', 'simpan', 'sms', 'ni', 'ahub']","['maaf', 'iklan', 'tawar', 'pinjam', 'uang', 'tunai', 'jamin', 'kta', 'jt', 'jt', 'ktp', 'kartu', 'kredit', 'bunga', 'flat', 'simpan', 'sms', 'ni', 'ahub']"
357,"Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",2,Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskanbayar Harap ke Bpk Chandra No 082374910777 Soalnya sys dh kuasakan sepenuhnya Maaf Cuma sms,maaf‟ cuma ingatkan soal kontrakan kalau mau diteruskanbayar harap ke bpk chandra no 082374910777 soalnya sys dh kuasakan sepenuhnya maaf cuma sms,maaf‟ cuma ingatkan soal kontrakan kalau mau diteruskanbayar harap ke bpk chandra no  soalnya sys dh kuasakan sepenuhnya maaf cuma sms,maaf‟ cuma ingatkan soal kontrakan kalau mau diteruskanbayar harap ke bpk chandra no  soalnya sys dh kuasakan sepenuhnya maaf cuma sms,maaf‟ cuma ingatkan soal kontrakan kalau mau diteruskanbayar harap ke bpk chandra no  soalnya sys dh kuasakan sepenuhnya maaf cuma sms,"['maaf‟', 'cuma', 'ingatkan', 'soal', 'kontrakan', 'kalau', 'mau', 'diteruskanbayar', 'harap', 'ke', 'bpk', 'chandra', 'no', 'soalnya', 'sys', 'dh', 'kuasakan', 'sepenuhnya', 'maaf', 'cuma', 'sms']",<FreqDist with 20 samples and 21 outcomes>,"['maaf‟', 'ingatkan', 'kontrakan', 'diteruskanbayar', 'harap', 'bpk', 'chandra', 'no', 'sys', 'dh', 'kuasakan', 'sepenuhnya', 'maaf', 'sms']","['maaf', 'ingat', 'kontra', 'diteruskanbayar', 'harap', 'bpk', 'chandra', 'no', 'sys', 'dh', 'kuasa', 'sepenuh', 'maaf', 'sms']"
358,"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",2,Maaf… saya bu RATNA meganai RUMAH saya Sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya H ARIF ISKANDARSE hp081218844557 trims,maaf… saya bu ratna meganai rumah saya sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya h arif iskandarse hp081218844557 trims,maaf… saya bu ratna meganai rumah saya sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya h arif iskandarse hp trims,maaf… saya bu ratna meganai rumah saya sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya h arif iskandarse hp trims,maaf… saya bu ratna meganai rumah saya sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya  arif iskandarse hp trims,"['maaf…', 'saya', 'bu', 'ratna', 'meganai', 'rumah', 'saya', 'sudah', 'liat', 'soalnya', 'saya', 'lagi', 'di', 'bandara', 'silahkan', 'hubungi', 'suami', 'saya', 'arif', 'iskandarse', 'hp', 'trims']",<FreqDist with 19 samples and 22 outcomes>,"['maaf…', 'bu', 'ratna', 'meganai', 'rumah', 'liat', 'bandara', 'silahkan', 'hubungi', 'suami', 'arif', 'iskandarse', 'hp', 'trims']","['maaf', 'bu', 'ratna', 'meganai', 'rumah', 'liat', 'bandara', 'silah', 'hubung', 'suami', 'arif', 'iskandarse', 'hp', 'trims']"
359,"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",2,Mahesian plz kna no 085741670427 nu 20 rbu ayena,mahesian plz kna no 085741670427 nu 20 rbu ayena,mahesian plz kna no  nu  rbu ayena,mahesian plz kna no  nu  rbu ayena,mahesian plz kna no  nu  rbu ayena,"['mahesian', 'plz', 'kna', 'no', 'nu', 'rbu', 'ayena']",<FreqDist with 7 samples and 7 outcomes>,"['mahesian', 'plz', 'kna', 'no', 'nu', 'rbu', 'ayena']","['mahesian', 'plz', 'kna', 'no', 'nu', 'rbu', 'ayena']"
360,"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",2,Mamah pangmeserkeun heula pulsa As 20 rbkana nomor ieu 085347398779 tong nelpon nuju riiweh ayeuna penting,mamah pangmeserkeun heula pulsa as 20 rbkana nomor ieu 085347398779 tong nelpon nuju riiweh ayeuna penting,mamah pangmeserkeun heula pulsa as  rbkana nomor ieu  tong nelpon nuju riiweh ayeuna penting,mamah pangmeserkeun heula pulsa as  rbkana nomor ieu  tong nelpon nuju riiweh ayeuna penting,mamah pangmeserkeun heula pulsa as  rbkana nomor ieu  tong nelpon nuju riiweh ayeuna penting,"['mamah', 'pangmeserkeun', 'heula', 'pulsa', 'as', 'rbkana', 'nomor', 'ieu', 'tong', 'nelpon', 'nuju', 'riiweh', 'ayeuna', 'penting']",<FreqDist with 14 samples and 14 outcomes>,"['mamah', 'pangmeserkeun', 'heula', 'pulsa', 'as', 'rbkana', 'nomor', 'ieu', 'tong', 'nelpon', 'nuju', 'riiweh', 'ayeuna']","['mamah', 'pangmeserkeun', 'heula', 'pulsa', 'as', 'rbkana', 'nomor', 'ieu', 'tong', 'nelpon', 'nuju', 'riiweh', 'ayeuna']"
361,"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",2,Manfaatkan fasilitas pinjaman tanpa jaminan syarat Fcopy KTP Kartu kredit proses 3 hari kerja info hub Rasti 021 91998977,manfaatkan fasilitas pinjaman tanpa jaminan syarat fcopy ktp kartu kredit proses 3 hari kerja info hub rasti 021 91998977,manfaatkan fasilitas pinjaman tanpa jaminan syarat fcopy ktp kartu kredit proses  hari kerja info hub rasti  ,manfaatkan fasilitas pinjaman tanpa jaminan syarat fcopy ktp kartu kredit proses  hari kerja info hub rasti,manfaatkan fasilitas pinjaman tanpa jaminan syarat fcopy ktp kartu kredit proses  hari kerja info hub rasti,"['manfaatkan', 'fasilitas', 'pinjaman', 'tanpa', 'jaminan', 'syarat', 'fcopy', 'ktp', 'kartu', 'kredit', 'proses', 'hari', 'kerja', 'info', 'hub', 'rasti']",<FreqDist with 16 samples and 16 outcomes>,"['manfaatkan', 'fasilitas', 'pinjaman', 'jaminan', 'syarat', 'fcopy', 'ktp', 'kartu', 'kredit', 'proses', 'kerja', 'info', 'hub', 'rasti']","['manfaat', 'fasilitas', 'pinjam', 'jamin', 'syarat', 'fcopy', 'ktp', 'kartu', 'kredit', 'proses', 'kerja', 'info', 'hub', 'rasti']"
362,Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,2,Manfaatkan segera creditCard anda utk apply pinjaman 20250jt ada cashback berminat hub Bintang 02127450166tks,manfaatkan segera creditcard anda utk apply pinjaman 20250jt ada cashback berminat hub bintang 02127450166tks,manfaatkan segera creditcard anda utk apply pinjaman jt ada cashback berminat hub bintang tks,manfaatkan segera creditcard anda utk apply pinjaman jt ada cashback berminat hub bintang tks,manfaatkan segera creditcard anda utk apply pinjaman jt ada cashback berminat hub bintang tks,"['manfaatkan', 'segera', 'creditcard', 'anda', 'utk', 'apply', 'pinjaman', 'jt', 'ada', 'cashback', 'berminat', 'hub', 'bintang', 'tks']",<FreqDist with 14 samples and 14 outcomes>,"['manfaatkan', 'creditcard', 'apply', 'pinjaman', 'jt', 'cashback', 'berminat', 'hub', 'bintang', 'tks']","['manfaat', 'creditcard', 'apply', 'pinjam', 'jt', 'cashback', 'minat', 'hub', 'bintang', 'tks']"
363,Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,2,Mau Liburan Gratis ke Lombok Sambil Belajar Foto Klik httpgooglFVcnW Paket Internet HANYA Rp1500 dpt 7MB1hr hub 10015 Cek status paket di 889 ,mau liburan gratis ke lombok sambil belajar foto klik httpgooglfvcnw paket internet hanya rp1500 dpt 7mb1hr hub 10015 cek status paket di 889 ,mau liburan gratis ke lombok sambil belajar foto klik httpgooglfvcnw paket internet hanya rp dpt mbhr hub  cek status paket di  ,mau liburan gratis ke lombok sambil belajar foto klik httpgooglfvcnw paket internet hanya rp dpt mbhr hub  cek status paket di,mau liburan gratis ke lombok sambil belajar foto klik httpgooglfvcnw paket internet hanya rp dpt mbhr hub  cek status paket di,"['mau', 'liburan', 'gratis', 'ke', 'lombok', 'sambil', 'belajar', 'foto', 'klik', 'httpgooglfvcnw', 'paket', 'internet', 'hanya', 'rp', 'dpt', 'mbhr', 'hub', 'cek', 'status', 'paket', 'di']",<FreqDist with 20 samples and 21 outcomes>,"['liburan', 'gratis', 'lombok', 'belajar', 'foto', 'klik', 'httpgooglfvcnw', 'paket', 'internet', 'dpt', 'mbhr', 'hub', 'cek', 'status', 'paket']","['libur', 'gratis', 'lombok', 'ajar', 'foto', 'klik', 'httpgooglfvcnw', 'paket', 'internet', 'dpt', 'mbhr', 'hub', 'cek', 'status', 'paket']"
364,Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,2,Mau Nissan JukeAyo beli POPMIE skrg dan kirim kodenya di 200200Kodeuniq siapa tahu kamu pemenangnyaHati2 penipuan CS02171790989 klik httpgoogldm7PK,mau nissan jukeayo beli popmie skrg dan kirim kodenya di 200200kodeuniq siapa tahu kamu pemenangnyahati2 penipuan cs02171790989 klik httpgoogldm7pk,mau nissan jukeayo beli popmie skrg dan kirim kodenya di kodeuniq siapa tahu kamu pemenangnyahati penipuan cs klik httpgoogldmpk,mau nissan jukeayo beli popmie skrg dan kirim kodenya di kodeuniq siapa tahu kamu pemenangnyahati penipuan cs klik httpgoogldmpk,mau nissan jukeayo beli popmie skrg dan kirim kodenya di kodeuniq siapa tahu kamu pemenangnyahati penipuan cs klik httpgoogldmpk,"['mau', 'nissan', 'jukeayo', 'beli', 'popmie', 'skrg', 'dan', 'kirim', 'kodenya', 'di', 'kodeuniq', 'siapa', 'tahu', 'kamu', 'pemenangnyahati', 'penipuan', 'cs', 'klik', 'httpgoogldmpk']",<FreqDist with 19 samples and 19 outcomes>,"['nissan', 'jukeayo', 'beli', 'popmie', 'skrg', 'kirim', 'kodenya', 'kodeuniq', 'pemenangnyahati', 'penipuan', 'cs', 'klik', 'httpgoogldmpk']","['nissan', 'jukeayo', 'beli', 'popmie', 'skrg', 'kirim', 'kode', 'kodeuniq', 'pemenangnyahati', 'tipu', 'cs', 'klik', 'httpgoogldmpk']"
365,Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,2,Mau Uang Tunai 1jtAyo gabung layanan Video Cliponyu  Keluarkan jurus gombalmu yg paling dahsyat utk host2 cantik Cliponyu Ketik CLIP ke 99900CS02129657333,mau uang tunai 1jtayo gabung layanan video cliponyu  keluarkan jurus gombalmu yg paling dahsyat utk host2 cantik cliponyu ketik clip ke 99900cs02129657333,mau uang tunai jtayo gabung layanan video cliponyu  keluarkan jurus gombalmu yg paling dahsyat utk host cantik cliponyu ketik clip ke cs,mau uang tunai jtayo gabung layanan video cliponyu  keluarkan jurus gombalmu yg paling dahsyat utk host cantik cliponyu ketik clip ke cs,mau uang tunai jtayo gabung layanan video cliponyu  keluarkan jurus gombalmu yg paling dahsyat utk host cantik cliponyu ketik clip ke cs,"['mau', 'uang', 'tunai', 'jtayo', 'gabung', 'layanan', 'video', 'cliponyu', 'keluarkan', 'jurus', 'gombalmu', 'yg', 'paling', 'dahsyat', 'utk', 'host', 'cantik', 'cliponyu', 'ketik', 'clip', 'ke', 'cs']",<FreqDist with 21 samples and 22 outcomes>,"['uang', 'tunai', 'jtayo', 'gabung', 'layanan', 'video', 'cliponyu', 'keluarkan', 'jurus', 'gombalmu', 'dahsyat', 'host', 'cantik', 'cliponyu', 'ketik', 'clip', 'cs']","['uang', 'tunai', 'jtayo', 'gabung', 'layan', 'video', 'cliponyu', 'keluar', 'jurus', 'gombal', 'dahsyat', 'host', 'cantik', 'cliponyu', 'ketik', 'clip', 'cs']"
366,"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",2,MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga  V5  4000 V10 8000 V20 16rb dll Berminat ketik INFO kirim ke 085352444400,mega cell cari agen pulsa 1 cip ke semua operator harga  v5  4000 v10 8000 v20 16rb dll berminat ketik info kirim ke 085352444400,mega cell cari agen pulsa  cip ke semua operator harga  v   v  v rb dll berminat ketik info kirim ke ,mega cell cari agen pulsa  cip ke semua operator harga  v   v  v rb dll berminat ketik info kirim ke,mega cell cari agen pulsa  cip ke semua operator harga        rb dll berminat ketik info kirim ke,"['mega', 'cell', 'cari', 'agen', 'pulsa', 'cip', 'ke', 'semua', 'operator', 'harga', 'rb', 'dll', 'berminat', 'ketik', 'info', 'kirim', 'ke']",<FreqDist with 16 samples and 17 outcomes>,"['mega', 'cell', 'cari', 'agen', 'pulsa', 'cip', 'operator', 'harga', 'dll', 'berminat', 'ketik', 'info', 'kirim']","['mega', 'cell', 'cari', 'agen', 'pulsa', 'cip', 'operator', 'harga', 'dll', 'minat', 'ketik', 'info', 'kirim']"
367,"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",2,MEGA PRIMA TAMA PROMO DISCON 2050 Blackberry dacota rp 2700000 onyx 2 rp 18 iphonipad Laptop Camera DLL INFO wwwmegaprimatamacom PIN BB 2A9EA404,mega prima tama promo discon 2050 blackberry dacota rp 2700000 onyx 2 rp 18 iphonipad laptop camera dll info wwwmegaprimatamacom pin bb 2a9ea404,mega prima tama promo discon  blackberry dacota rp  onyx  rp  iphonipad laptop camera dll info wwwmegaprimatamacom pin bb aea,mega prima tama promo discon  blackberry dacota rp  onyx  rp  iphonipad laptop camera dll info wwwmegaprimatamacom pin bb aea,mega prima tama promo discon  blackberry dacota rp  onyx  rp  iphonipad laptop camera dll info wwwmegaprimatamacom pin bb aea,"['mega', 'prima', 'tama', 'promo', 'discon', 'blackberry', 'dacota', 'rp', 'onyx', 'rp', 'iphonipad', 'laptop', 'camera', 'dll', 'info', 'wwwmegaprimatamacom', 'pin', 'bb', 'aea']",<FreqDist with 18 samples and 19 outcomes>,"['mega', 'prima', 'tama', 'promo', 'discon', 'blackberry', 'dacota', 'onyx', 'iphonipad', 'laptop', 'camera', 'dll', 'info', 'wwwmegaprimatamacom', 'pin', 'bb', 'aea']","['mega', 'prima', 'tama', 'promo', 'discon', 'blackberry', 'dacota', 'onyx', 'iphonipad', 'laptop', 'camera', 'dll', 'info', 'wwwmegaprimatamacom', 'pin', 'bb', 'aea']"
368,meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,2,meganai Ruma bpkibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 DrHIRAWAN,meganai ruma bpkibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 drhirawan,meganai ruma bpkibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy  drhirawan,meganai ruma bpkibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy  drhirawan,meganai ruma bpkibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy  drhirawan,"['meganai', 'ruma', 'bpkibu', 'yg', 'mau', 'di', 'jual', 'sd', 'di', 'surpai', 'dan', 'sy', 'berminat', 'sy', 'tlpn', 'tdk', 'bisa', 'tembus', 'masalah', 'harga', 'hub', 'suami', 'sy', 'drhirawan']",<FreqDist with 21 samples and 24 outcomes>,"['meganai', 'ruma', 'bpkibu', 'jual', 'surpai', 'sy', 'berminat', 'sy', 'tlpn', 'tembus', 'harga', 'hub', 'suami', 'sy', 'drhirawan']","['meganai', 'ruma', 'bpkibu', 'jual', 'surpai', 'sy', 'minat', 'sy', 'tlpn', 'tembus', 'harga', 'hub', 'suami', 'sy', 'drhirawan']"
369,"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",2,Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil Cover area seluruh daerah Indonesiabunga 08 1 flat bulan No BI Cheking proses cepat data lngsng dijemput pihak survey kamiBFI finance Hub Oktra Mariadi Sihaloho Cp  082122483312,melayani fasilitas pinjaman dana tunai melalui jaminan bpkb mobil cover area seluruh daerah indonesiabunga 08 1 flat bulan no bi cheking proses cepat data lngsng dijemput pihak survey kamibfi finance hub oktra mariadi sihaloho cp  082122483312,melayani fasilitas pinjaman dana tunai melalui jaminan bpkb mobil cover area seluruh daerah indonesiabunga   flat bulan no bi cheking proses cepat data lngsng dijemput pihak survey kamibfi finance hub oktra mariadi sihaloho cp  ,melayani fasilitas pinjaman dana tunai melalui jaminan bpkb mobil cover area seluruh daerah indonesiabunga   flat bulan no bi cheking proses cepat data lngsng dijemput pihak survey kamibfi finance hub oktra mariadi sihaloho cp,melayani fasilitas pinjaman dana tunai melalui jaminan bpkb mobil cover area seluruh daerah indonesiabunga   flat bulan no bi cheking proses cepat data lngsng dijemput pihak survey kamibfi finance hub oktra mariadi sihaloho cp,"['melayani', 'fasilitas', 'pinjaman', 'dana', 'tunai', 'melalui', 'jaminan', 'bpkb', 'mobil', 'cover', 'area', 'seluruh', 'daerah', 'indonesiabunga', 'flat', 'bulan', 'no', 'bi', 'cheking', 'proses', 'cepat', 'data', 'lngsng', 'dijemput', 'pihak', 'survey', 'kamibfi', 'finance', 'hub', 'oktra', 'mariadi', 'sihaloho', 'cp']",<FreqDist with 33 samples and 33 outcomes>,"['melayani', 'fasilitas', 'pinjaman', 'dana', 'tunai', 'jaminan', 'bpkb', 'mobil', 'cover', 'area', 'daerah', 'indonesiabunga', 'flat', 'no', 'bi', 'cheking', 'proses', 'cepat', 'data', 'lngsng', 'dijemput', 'survey', 'kamibfi', 'finance', 'hub', 'oktra', 'mariadi', 'sihaloho', 'cp']","['layan', 'fasilitas', 'pinjam', 'dana', 'tunai', 'jamin', 'bpkb', 'mobil', 'cover', 'area', 'daerah', 'indonesiabunga', 'flat', 'no', 'bi', 'cheking', 'proses', 'cepat', 'data', 'lngsng', 'jemput', 'survey', 'kamibfi', 'finance', 'hub', 'oktra', 'mariadi', 'sihaloho', 'cp']"
370,"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",2,MELEJIT PINTARkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak agar prestasi mningkatTelepon 02749447574 atau ketik OK sms ke 081931753240,melejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak agar prestasi mningkattelepon 02749447574 atau ketik ok sms ke 081931753240,melejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak agar prestasi mningkattelepon  atau ketik ok sms ke ,melejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak agar prestasi mningkattelepon  atau ketik ok sms ke,melejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak agar prestasi mningkattelepon  atau ketik ok sms ke,"['melejit', 'pintarkursus', 'suamiisteri', 'aktifasi', 'smangat', 'bljrpenguatan', 'fungsi', 'iotak', 'anak', 'agar', 'prestasi', 'mningkattelepon', 'atau', 'ketik', 'ok', 'sms', 'ke']",<FreqDist with 17 samples and 17 outcomes>,"['melejit', 'pintarkursus', 'suamiisteri', 'aktifasi', 'smangat', 'bljrpenguatan', 'fungsi', 'iotak', 'anak', 'prestasi', 'mningkattelepon', 'ketik', 'ok', 'sms']","['lejit', 'pintarkursus', 'suamiisteri', 'aktifasi', 'smangat', 'bljrpenguatan', 'fungsi', 'iotak', 'anak', 'prestasi', 'mningkattelepon', 'ketik', 'ok', 'sms']"
371,"Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN",2,Mengenai Rumah BpkIbu yg mau di jual sdh di survey dan sy berminatsy telpon tdk bisa tembus masalah hrg hub suami sy 082373901777 DrHIRAWAN,mengenai rumah bpkibu yg mau di jual sdh di survey dan sy berminatsy telpon tdk bisa tembus masalah hrg hub suami sy 082373901777 drhirawan,mengenai rumah bpkibu yg mau di jual sdh di survey dan sy berminatsy telpon tdk bisa tembus masalah hrg hub suami sy  drhirawan,mengenai rumah bpkibu yg mau di jual sdh di survey dan sy berminatsy telpon tdk bisa tembus masalah hrg hub suami sy  drhirawan,mengenai rumah bpkibu yg mau di jual sdh di survey dan sy berminatsy telpon tdk bisa tembus masalah hrg hub suami sy  drhirawan,"['mengenai', 'rumah', 'bpkibu', 'yg', 'mau', 'di', 'jual', 'sdh', 'di', 'survey', 'dan', 'sy', 'berminatsy', 'telpon', 'tdk', 'bisa', 'tembus', 'masalah', 'hrg', 'hub', 'suami', 'sy', 'drhirawan']",<FreqDist with 21 samples and 23 outcomes>,"['rumah', 'bpkibu', 'jual', 'survey', 'sy', 'berminatsy', 'telpon', 'tembus', 'hrg', 'hub', 'suami', 'sy', 'drhirawan']","['rumah', 'bpkibu', 'jual', 'survey', 'sy', 'berminatsy', 'telpon', 'tembus', 'hrg', 'hub', 'suami', 'sy', 'drhirawan']"
372,"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",2,Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk Suyono Nomor Hp 082127377377 Soalnya shd sya kuasakan Penuh ke dia Maaf Cuma sms,mengenai uang kontrakan kalau masih mau di terusin harap ke bpk suyono nomor hp 082127377377 soalnya shd sya kuasakan penuh ke dia maaf cuma sms,mengenai uang kontrakan kalau masih mau di terusin harap ke bpk suyono nomor hp  soalnya shd sya kuasakan penuh ke dia maaf cuma sms,mengenai uang kontrakan kalau masih mau di terusin harap ke bpk suyono nomor hp  soalnya shd sya kuasakan penuh ke dia maaf cuma sms,mengenai uang kontrakan kalau masih mau di terusin harap ke bpk suyono nomor hp  soalnya shd sya kuasakan penuh ke dia maaf cuma sms,"['mengenai', 'uang', 'kontrakan', 'kalau', 'masih', 'mau', 'di', 'terusin', 'harap', 'ke', 'bpk', 'suyono', 'nomor', 'hp', 'soalnya', 'shd', 'sya', 'kuasakan', 'penuh', 'ke', 'dia', 'maaf', 'cuma', 'sms']",<FreqDist with 23 samples and 24 outcomes>,"['uang', 'kontrakan', 'terusin', 'harap', 'bpk', 'suyono', 'nomor', 'hp', 'shd', 'sya', 'kuasakan', 'penuh', 'maaf', 'sms']","['uang', 'kontra', 'terusin', 'harap', 'bpk', 'suyono', 'nomor', 'hp', 'shd', 'sya', 'kuasa', 'penuh', 'maaf', 'sms']"
